year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,drive,paint_color,price
2016.0,4.0,33.0,0.0,2.0,1.0,253676.0,0.0,2.0,2.0,3.0,6980
2016.0,1.0,237.0,0.0,3.0,1.0,51547.0,1.0,2.0,1.0,5.0,23500
2019.0,4.0,18.0,1.0,3.0,1.0,10873.0,1.0,1.0,0.0,4.0,35990
2014.0,19.0,238.0,1.0,0.0,1.0,46513.0,1.0,2.0,2.0,0.0,14990
2015.0,19.0,239.0,1.0,0.0,1.0,80227.0,1.0,2.0,2.0,5.0,13990
2012.0,11.0,240.0,1.0,3.0,1.0,54437.0,1.0,2.0,1.0,3.0,21990
2014.0,11.0,240.0,1.0,3.0,1.0,40740.0,1.0,2.0,1.0,3.0,22990
2016.0,4.0,18.0,1.0,1.0,3.0,24208.0,1.0,2.0,3.0,0.0,31990
2016.0,7.0,242.0,0.0,0.0,2.0,89904.0,1.0,2.0,3.0,5.0,41577
2013.0,5.0,244.0,2.0,0.0,1.0,109000.0,1.0,2.0,0.0,0.0,13400
2011.0,0.0,245.0,1.0,2.0,1.0,178.0,1.0,2.0,0.0,0.0,4500
2016.0,1.0,92.0,0.0,1.0,0.0,80411.0,1.0,2.0,3.0,4.0,35890
2002.0,4.0,246.0,1.0,3.0,1.0,206000.0,1.0,2.0,1.0,2.0,2800
2017.0,7.0,247.0,2.0,2.0,1.0,102382.0,1.0,2.0,2.0,5.0,14605
2010.0,16.0,139.0,1.0,2.0,1.0,140854.0,5.0,2.0,2.0,6.0,5000
2009.0,9.0,142.0,2.0,2.0,1.0,150000.0,1.0,2.0,2.0,4.0,4800
2002.0,1.0,248.0,1.0,3.0,1.0,160000.0,1.0,2.0,2.0,5.0,3200
2003.0,5.0,47.0,1.0,2.0,1.0,170000.0,1.0,2.0,1.0,3.0,2800
2012.0,1.0,249.0,3.0,3.0,1.0,69492.0,1.0,2.0,1.0,4.0,13969
2007.0,8.0,45.0,1.0,3.0,1.0,195000.0,1.0,2.0,2.0,8.0,4200
2007.0,0.0,251.0,2.0,3.0,1.0,130000.0,1.0,2.0,0.0,5.0,4500
2008.0,4.0,252.0,1.0,2.0,1.0,197000.0,1.0,2.0,2.0,5.0,3400
2006.0,8.0,145.0,0.0,2.0,1.0,209268.0,1.0,2.0,2.0,4.0,4200
2010.0,18.0,63.0,2.0,3.0,1.0,89200.0,5.0,2.0,0.0,0.0,7700
2012.0,1.0,248.0,0.0,3.0,1.0,106036.0,5.0,2.0,2.0,2.0,4500
2010.0,2.0,253.0,0.0,2.0,1.0,130206.0,5.0,3.0,2.0,6.0,4300
2013.0,17.0,254.0,0.0,2.0,1.0,156114.0,0.0,3.0,2.0,6.0,6950
2017.0,5.0,255.0,2.0,2.0,1.0,55000.0,5.0,2.0,1.0,5.0,17900
2006.0,26.0,256.0,0.0,3.0,1.0,201230.0,1.0,2.0,2.0,8.0,2450
2013.0,9.0,257.0,0.0,2.0,1.0,109148.0,0.0,3.0,2.0,4.0,5950
2002.0,4.0,260.0,6.0,1.0,1.0,15996.0,1.0,2.0,2.0,9.0,21750
2012.0,2.0,2.0,0.0,2.0,1.0,130970.0,0.0,2.0,2.0,3.0,6950
2009.0,2.0,261.0,0.0,2.0,1.0,111387.0,1.0,2.0,2.0,5.0,3500
2010.0,18.0,106.0,0.0,2.0,1.0,122584.0,0.0,2.0,2.0,6.0,5950
2019.0,8.0,135.0,3.0,2.0,1.0,9578.0,1.0,3.0,0.0,6.0,39900
2005.0,4.0,262.0,0.0,3.0,0.0,0.0,1.0,2.0,2.0,0.0,3200
2010.0,15.0,263.0,0.0,3.0,1.0,166741.0,0.0,2.0,0.0,3.0,6980
2013.0,26.0,264.0,0.0,3.0,1.0,162472.0,0.0,2.0,2.0,5.0,6980
2007.0,18.0,132.0,1.0,3.0,1.0,180.0,1.0,2.0,3.0,5.0,4000
2006.0,18.0,154.0,0.0,2.0,1.0,254691.0,1.0,2.0,1.0,5.0,3990
2006.0,28.0,265.0,0.0,0.0,1.0,180000.0,5.0,2.0,0.0,0.0,2250
2013.0,5.0,85.0,1.0,1.0,1.0,107690.0,1.0,1.0,0.0,6.0,25900
2007.0,23.0,235.0,0.0,3.0,1.0,176354.0,1.0,1.0,2.0,5.0,7897
2008.0,13.0,266.0,0.0,3.0,1.0,155616.0,0.0,2.0,2.0,4.0,7480
2013.0,4.0,267.0,1.0,3.0,1.0,175837.0,1.0,2.0,3.0,5.0,7500
2006.0,30.0,268.0,0.0,3.0,1.0,207238.0,1.0,2.0,2.0,5.0,4250
2012.0,18.0,63.0,0.0,3.0,1.0,149034.0,0.0,2.0,2.0,0.0,8480
2013.0,1.0,92.0,1.0,1.0,3.0,58329.0,1.0,1.0,0.0,0.0,23990
2017.0,1.0,269.0,1.0,3.0,1.0,28418.0,1.0,1.0,3.0,4.0,28990
2014.0,5.0,270.0,2.0,2.0,1.0,105695.0,1.0,2.0,2.0,2.0,9900
2005.0,13.0,272.0,1.0,1.0,1.0,224000.0,1.0,2.0,3.0,4.0,10500
2016.0,6.0,273.0,1.0,0.0,1.0,37419.0,1.0,1.0,3.0,3.0,16590
2006.0,4.0,175.0,1.0,3.0,1.0,177.0,1.0,2.0,2.0,1.0,2150
2014.0,9.0,29.0,0.0,0.0,1.0,58438.0,1.0,2.0,1.0,5.0,18577
2017.0,6.0,9.0,1.0,3.0,1.0,29614.0,1.0,1.0,3.0,0.0,31990
2010.0,1.0,1.0,1.0,1.0,1.0,32742.0,1.0,1.0,1.0,0.0,35990
2015.0,4.0,40.0,1.0,1.0,1.0,27327.0,1.0,2.0,1.0,2.0,27990
2007.0,8.0,274.0,0.0,3.0,1.0,163000.0,1.0,2.0,2.0,5.0,3000
2016.0,8.0,275.0,0.0,2.0,1.0,73474.0,1.0,2.0,0.0,4.0,19700
2010.0,4.0,246.0,1.0,3.0,1.0,129000.0,1.0,2.0,1.0,5.0,4300
2015.0,4.0,20.0,1.0,3.0,1.0,87405.0,1.0,2.0,3.0,5.0,34900
2013.0,13.0,276.0,1.0,1.0,1.0,105487.0,1.0,2.0,1.0,5.0,19900
2017.0,4.0,277.0,1.0,1.0,1.0,13778.0,1.0,2.0,1.0,5.0,28900
2016.0,4.0,20.0,1.0,3.0,1.0,51615.0,1.0,2.0,1.0,2.0,37900
2016.0,4.0,277.0,1.0,1.0,1.0,31124.0,1.0,2.0,1.0,5.0,26900
2015.0,4.0,20.0,1.0,3.0,1.0,110602.0,1.0,2.0,1.0,11.0,21900
2006.0,1.0,278.0,1.0,3.0,1.0,180000.0,1.0,2.0,0.0,0.0,2800
2008.0,12.0,280.0,1.0,1.0,1.0,160000.0,1.0,2.0,0.0,0.0,4200
2007.0,1.0,68.0,3.0,1.0,1.0,18000.0,1.0,3.0,1.0,4.0,45000
2001.0,4.0,281.0,2.0,4.0,1.0,88000.0,1.0,2.0,3.0,1.0,45000
2004.0,0.0,282.0,3.0,1.0,1.0,48000.0,1.0,2.0,3.0,4.0,45000
2006.0,8.0,135.0,1.0,2.0,1.0,17000.0,1.0,2.0,2.0,5.0,4200
1997.0,4.0,283.0,0.0,1.0,1.0,210965.0,1.0,2.0,1.0,2.0,3950
2003.0,8.0,284.0,1.0,3.0,1.0,244085.0,1.0,2.0,2.0,2.0,2350
2007.0,26.0,264.0,2.0,3.0,1.0,216000.0,1.0,2.0,2.0,1.0,3950
2006.0,2.0,14.0,0.0,3.0,1.0,178376.0,1.0,2.0,2.0,3.0,3500
2019.0,24.0,285.0,3.0,3.0,1.0,15219.0,1.0,2.0,3.0,4.0,64599
2002.0,8.0,145.0,0.0,3.0,1.0,196308.0,1.0,2.0,2.0,3.0,3500
2011.0,8.0,286.0,1.0,3.0,1.0,252467.0,1.0,2.0,3.0,6.0,4700
2012.0,1.0,208.0,0.0,2.0,1.0,131537.0,1.0,2.0,2.0,3.0,4500
2015.0,4.0,288.0,0.0,0.0,1.0,74614.0,1.0,2.0,3.0,3.0,32995
2008.0,8.0,290.0,2.0,3.0,1.0,119000.0,1.0,2.0,1.0,0.0,7990
2010.0,10.0,292.0,2.0,3.0,1.0,116240.0,1.0,2.0,2.0,0.0,11990
2013.0,20.0,293.0,2.0,2.0,1.0,84454.0,1.0,2.0,2.0,0.0,12990
2007.0,5.0,294.0,2.0,2.0,1.0,111269.0,1.0,2.0,2.0,0.0,7990
2013.0,5.0,49.0,2.0,2.0,4.0,111000.0,1.0,2.0,2.0,0.0,9990
2011.0,21.0,295.0,2.0,3.0,1.0,97000.0,1.0,2.0,1.0,0.0,12990
2014.0,12.0,296.0,2.0,3.0,1.0,78794.0,1.0,2.0,2.0,0.0,15990
2013.0,20.0,104.0,2.0,2.0,1.0,93774.0,1.0,2.0,2.0,0.0,8990
2015.0,1.0,208.0,0.0,0.0,1.0,113000.0,5.0,2.0,0.0,3.0,7300
2012.0,1.0,237.0,0.0,0.0,1.0,92000.0,1.0,2.0,0.0,0.0,10980
2012.0,8.0,135.0,0.0,0.0,1.0,117000.0,5.0,2.0,0.0,1.0,5800
2015.0,1.0,208.0,0.0,0.0,1.0,87000.0,5.0,2.0,0.0,3.0,7800
2012.0,8.0,135.0,0.0,0.0,1.0,100000.0,5.0,2.0,0.0,5.0,6500
2015.0,15.0,299.0,1.0,3.0,1.0,30800.0,5.0,2.0,1.0,4.0,14300
2018.0,20.0,104.0,0.0,2.0,1.0,49000.0,5.0,2.0,0.0,3.0,7000
2007.0,6.0,300.0,0.0,3.0,1.0,185056.0,1.0,2.0,1.0,5.0,3299
2013.0,1.0,92.0,0.0,0.0,1.0,139381.0,1.0,2.0,0.0,5.0,11995
2010.0,23.0,235.0,0.0,3.0,1.0,120950.0,1.0,1.0,2.0,2.0,10987
2005.0,4.0,301.0,0.0,1.0,1.0,260588.0,1.0,2.0,0.0,0.0,4950
2006.0,20.0,302.0,0.0,3.0,1.0,147854.0,1.0,2.0,2.0,3.0,3650
2009.0,16.0,303.0,0.0,3.0,1.0,218000.0,1.0,2.0,0.0,0.0,3950
2018.0,31.0,304.0,1.0,0.0,5.0,17399.0,1.0,1.0,1.0,1.0,38990
2018.0,1.0,305.0,1.0,0.0,1.0,23338.0,1.0,1.0,3.0,0.0,26990
2016.0,4.0,20.0,0.0,3.0,1.0,57838.0,1.0,2.0,3.0,4.0,37350
2016.0,1.0,305.0,1.0,0.0,2.0,44850.0,1.0,1.0,0.0,3.0,17990
2006.0,0.0,306.0,1.0,2.0,1.0,222000.0,1.0,2.0,2.0,2.0,2500
2016.0,13.0,307.0,2.0,1.0,1.0,143250.0,1.0,2.0,3.0,2.0,26900
2003.0,10.0,229.0,2.0,3.0,1.0,198000.0,1.0,2.0,2.0,10.0,6500
2011.0,5.0,308.0,0.0,0.0,1.0,149720.0,1.0,2.0,0.0,5.0,16997
2018.0,31.0,309.0,1.0,0.0,5.0,47215.0,1.0,1.0,1.0,1.0,33990
2015.0,1.0,310.0,1.0,3.0,3.0,12411.0,1.0,2.0,0.0,2.0,22990
2018.0,1.0,310.0,1.0,3.0,1.0,6379.0,1.0,2.0,0.0,5.0,32990
2011.0,6.0,54.0,0.0,3.0,1.0,103678.0,1.0,2.0,1.0,0.0,22500
2004.0,28.0,265.0,0.0,3.0,1.0,193263.0,1.0,2.0,2.0,3.0,3750
2008.0,18.0,106.0,0.0,2.0,1.0,169716.0,1.0,2.0,2.0,5.0,3350
2012.0,15.0,314.0,1.0,3.0,3.0,45984.0,1.0,2.0,0.0,4.0,20590
2009.0,18.0,106.0,0.0,2.0,1.0,182792.0,1.0,2.0,2.0,3.0,4500
2013.0,5.0,315.0,1.0,1.0,1.0,70110.0,1.0,2.0,3.0,0.0,27990
2012.0,31.0,316.0,1.0,0.0,5.0,58708.0,1.0,1.0,1.0,4.0,30990
2017.0,5.0,317.0,1.0,0.0,1.0,8194.0,1.0,1.0,3.0,0.0,28590
2019.0,4.0,318.0,1.0,0.0,1.0,29741.0,1.0,1.0,2.0,3.0,9990
2015.0,4.0,319.0,1.0,3.0,1.0,15593.0,1.0,1.0,0.0,5.0,28590
2006.0,4.0,320.0,1.0,3.0,1.0,275000.0,1.0,2.0,2.0,10.0,3500
2001.0,10.0,321.0,0.0,3.0,1.0,153904.0,1.0,2.0,2.0,3.0,4400
1998.0,9.0,225.0,2.0,3.0,1.0,13645.0,1.0,2.0,2.0,2.0,3500
2013.0,4.0,322.0,0.0,2.0,1.0,122136.0,1.0,1.0,2.0,4.0,12987
2016.0,2.0,2.0,0.0,2.0,1.0,43097.0,1.0,1.0,2.0,6.0,17897
2009.0,4.0,322.0,0.0,2.0,1.0,201114.0,1.0,2.0,1.0,4.0,4400
2007.0,8.0,86.0,1.0,3.0,1.0,172250.0,1.0,2.0,2.0,4.0,5600
1997.0,6.0,231.0,5.0,3.0,1.0,130000.0,1.0,2.0,3.0,5.0,500
2009.0,19.0,325.0,0.0,3.0,1.0,97571.0,1.0,2.0,2.0,1.0,13900
2014.0,9.0,94.0,0.0,0.0,1.0,182134.0,1.0,2.0,1.0,4.0,8977
2012.0,12.0,326.0,0.0,3.0,0.0,97634.0,1.0,2.0,1.0,4.0,14700
2004.0,5.0,93.0,1.0,2.0,1.0,188900.0,1.0,2.0,2.0,4.0,3500
2001.0,4.0,262.0,0.0,3.0,1.0,161662.0,1.0,2.0,2.0,8.0,2250
2008.0,32.0,328.0,0.0,3.0,1.0,180220.0,1.0,2.0,2.0,0.0,3995
2012.0,4.0,20.0,2.0,3.0,1.0,175749.0,1.0,2.0,1.0,1.0,10995
2016.0,4.0,82.0,2.0,3.0,1.0,135686.0,1.0,2.0,3.0,5.0,19361
2008.0,20.0,336.0,0.0,3.0,1.0,192403.0,1.0,2.0,2.0,0.0,3699
2008.0,1.0,338.0,1.0,1.0,1.0,134982.0,1.0,2.0,3.0,4.0,14980
2015.0,5.0,244.0,1.0,2.0,1.0,53626.0,1.0,2.0,2.0,3.0,15980
2009.0,17.0,339.0,1.0,2.0,1.0,38851.0,1.0,2.0,2.0,3.0,9980
2012.0,10.0,340.0,1.0,1.0,1.0,143651.0,1.0,2.0,3.0,4.0,17500
2007.0,5.0,341.0,1.0,3.0,1.0,149370.0,1.0,2.0,3.0,9.0,17480
2010.0,5.0,85.0,1.0,1.0,1.0,99959.0,1.0,2.0,1.0,5.0,17980
2001.0,5.0,342.0,1.0,2.0,1.0,141443.0,1.0,2.0,1.0,3.0,12250
2006.0,14.0,48.0,1.0,3.0,1.0,98791.0,1.0,2.0,3.0,10.0,8980
2010.0,5.0,102.0,1.0,3.0,1.0,59452.0,1.0,2.0,1.0,3.0,11480
2002.0,4.0,260.0,1.0,0.0,1.0,60225.0,1.0,1.0,0.0,5.0,15980
2018.0,20.0,227.0,1.0,3.0,1.0,37942.0,1.0,2.0,2.0,5.0,13980
2008.0,1.0,338.0,1.0,1.0,1.0,119582.0,1.0,2.0,1.0,1.0,16980
2006.0,6.0,75.0,1.0,3.0,1.0,16005.0,1.0,2.0,3.0,1.0,26895
2004.0,6.0,75.0,1.0,3.0,1.0,18433.0,1.0,2.0,3.0,10.0,22500
2008.0,4.0,20.0,1.0,1.0,1.0,173323.0,1.0,2.0,3.0,5.0,14995
2009.0,3.0,343.0,1.0,3.0,1.0,33664.0,1.0,1.0,1.0,1.0,12980
2015.0,1.0,92.0,1.0,1.0,1.0,99501.0,1.0,2.0,3.0,5.0,24850
2005.0,9.0,178.0,1.0,1.0,1.0,214146.0,1.0,2.0,3.0,3.0,4980
2008.0,1.0,344.0,1.0,1.0,1.0,107924.0,1.0,2.0,3.0,3.0,17980
2006.0,5.0,342.0,1.0,3.0,1.0,178957.0,1.0,2.0,1.0,3.0,15980
2010.0,5.0,102.0,1.0,3.0,1.0,55979.0,1.0,2.0,2.0,3.0,11480
2016.0,6.0,75.0,1.0,3.0,1.0,46437.0,1.0,2.0,3.0,2.0,34995
2006.0,3.0,345.0,1.0,3.0,1.0,81045.0,1.0,3.0,1.0,3.0,9480
2008.0,5.0,308.0,1.0,3.0,1.0,149063.0,1.0,2.0,1.0,3.0,9980
2014.0,10.0,346.0,1.0,2.0,4.0,91393.0,1.0,2.0,2.0,2.0,12500
2010.0,8.0,347.0,1.0,2.0,1.0,80278.0,1.0,2.0,2.0,4.0,14500
2008.0,5.0,348.0,1.0,3.0,1.0,153035.0,1.0,2.0,2.0,4.0,12980
2006.0,6.0,75.0,1.0,0.0,1.0,90480.0,1.0,1.0,0.0,3.0,21495
2000.0,5.0,308.0,1.0,3.0,1.0,121323.0,1.0,2.0,3.0,3.0,12980
2009.0,0.0,349.0,1.0,6.0,1.0,110643.0,1.0,2.0,3.0,5.0,12850
2007.0,6.0,75.0,1.0,3.0,1.0,73341.0,1.0,3.0,3.0,8.0,15995
2011.0,8.0,169.0,1.0,3.0,1.0,93750.0,1.0,2.0,2.0,5.0,13980
2013.0,19.0,350.0,1.0,6.0,1.0,50240.0,1.0,2.0,2.0,3.0,10480
2010.0,6.0,75.0,1.0,3.0,1.0,80218.0,1.0,2.0,3.0,5.0,21995
2008.0,8.0,347.0,1.0,2.0,1.0,180773.0,1.0,2.0,3.0,1.0,7980
2013.0,6.0,75.0,1.0,3.0,1.0,47783.0,1.0,2.0,3.0,2.0,29895
2007.0,5.0,308.0,1.0,3.0,1.0,188294.0,1.0,2.0,1.0,3.0,8480
2007.0,16.0,351.0,1.0,2.0,1.0,115534.0,1.0,2.0,1.0,6.0,8980
2017.0,4.0,352.0,1.0,3.0,1.0,85566.0,1.0,2.0,1.0,4.0,16980
2008.0,4.0,322.0,1.0,3.0,1.0,120973.0,1.0,2.0,2.0,5.0,5980
1988.0,6.0,75.0,1.0,3.0,1.0,113893.0,1.0,2.0,3.0,5.0,7995
2004.0,6.0,75.0,1.0,3.0,1.0,64694.0,1.0,3.0,3.0,8.0,15995
2004.0,6.0,75.0,1.0,3.0,1.0,51060.0,1.0,3.0,3.0,2.0,18995
2006.0,4.0,73.0,1.0,2.0,1.0,139921.0,1.0,2.0,2.0,3.0,2980
2005.0,16.0,353.0,1.0,2.0,1.0,139896.0,1.0,3.0,1.0,5.0,7850
2007.0,5.0,308.0,1.0,0.0,1.0,137255.0,1.0,1.0,0.0,4.0,10450
2004.0,18.0,329.0,1.0,3.0,1.0,133231.0,1.0,2.0,1.0,6.0,2480
2012.0,6.0,75.0,1.0,3.0,1.0,85814.0,1.0,1.0,3.0,4.0,22495
2008.0,18.0,162.0,1.0,2.0,1.0,113365.0,1.0,2.0,2.0,4.0,6450
2006.0,6.0,75.0,1.0,0.0,1.0,74203.0,1.0,1.0,0.0,2.0,18995
2008.0,5.0,342.0,1.0,2.0,1.0,81018.0,1.0,1.0,1.0,5.0,10850
2010.0,6.0,75.0,1.0,3.0,1.0,84478.0,1.0,1.0,3.0,4.0,19995
2017.0,6.0,75.0,1.0,3.0,1.0,19833.0,1.0,1.0,3.0,2.0,27995
2005.0,7.0,212.0,1.0,1.0,1.0,74655.0,1.0,2.0,3.0,3.0,14980
2004.0,5.0,308.0,1.0,1.0,1.0,40433.0,1.0,2.0,3.0,3.0,21500
2008.0,6.0,75.0,1.0,3.0,1.0,88383.0,1.0,2.0,1.0,9.0,15980
2011.0,5.0,342.0,1.0,3.0,1.0,109234.0,1.0,2.0,3.0,6.0,22500
2016.0,8.0,354.0,1.0,3.0,1.0,69000.0,1.0,2.0,2.0,4.0,20500
2012.0,18.0,62.0,0.0,2.0,1.0,105156.0,1.0,2.0,2.0,4.0,4250
2014.0,4.0,355.0,2.0,1.0,1.0,62215.0,1.0,2.0,1.0,5.0,14769
2017.0,1.0,68.0,3.0,1.0,1.0,11200.0,1.0,2.0,1.0,5.0,57999
2015.0,24.0,152.0,2.0,0.0,2.0,21980.0,1.0,2.0,0.0,4.0,18700
2002.0,19.0,356.0,1.0,2.0,1.0,141235.0,1.0,3.0,2.0,5.0,1200
2018.0,23.0,357.0,0.0,2.0,1.0,40284.0,1.0,1.0,2.0,3.0,17897
2017.0,20.0,218.0,0.0,3.0,1.0,52095.0,1.0,1.0,2.0,2.0,18500
2013.0,4.0,355.0,2.0,1.0,1.0,100840.0,1.0,2.0,1.0,5.0,12499
2001.0,10.0,229.0,2.0,0.0,1.0,196927.0,1.0,2.0,0.0,3.0,4800
1999.0,4.0,358.0,0.0,0.0,1.0,224136.0,1.0,2.0,0.0,5.0,7995
2013.0,26.0,264.0,0.0,3.0,1.0,258068.0,1.0,2.0,2.0,3.0,3900
2013.0,1.0,78.0,0.0,0.0,1.0,27657.0,1.0,2.0,0.0,6.0,32995
2013.0,1.0,78.0,0.0,0.0,1.0,27657.0,1.0,2.0,0.0,6.0,32995
2004.0,33.0,360.0,0.0,0.0,1.0,25000.0,1.0,2.0,0.0,0.0,19937
2012.0,11.0,363.0,0.0,3.0,1.0,129091.0,1.0,2.0,1.0,4.0,10990
2012.0,10.0,340.0,1.0,1.0,1.0,143651.0,1.0,2.0,3.0,4.0,17500
2012.0,4.0,322.0,1.0,3.0,1.0,100194.0,1.0,2.0,2.0,3.0,5980
2008.0,1.0,338.0,1.0,1.0,1.0,134982.0,1.0,2.0,3.0,4.0,14980
2008.0,5.0,308.0,1.0,3.0,1.0,149063.0,1.0,2.0,1.0,3.0,9980
2008.0,18.0,162.0,1.0,2.0,1.0,113365.0,1.0,2.0,2.0,4.0,6450
2011.0,8.0,169.0,1.0,3.0,1.0,93750.0,1.0,2.0,2.0,5.0,13980
2008.0,4.0,322.0,1.0,3.0,1.0,120973.0,1.0,2.0,2.0,5.0,5980
2000.0,5.0,308.0,1.0,3.0,1.0,121323.0,1.0,2.0,3.0,3.0,12980
2007.0,5.0,308.0,1.0,0.0,1.0,137255.0,1.0,1.0,0.0,4.0,10450
2008.0,8.0,347.0,1.0,2.0,1.0,180773.0,1.0,2.0,3.0,1.0,7980
2011.0,18.0,97.0,1.0,3.0,1.0,16750.0,1.0,2.0,1.0,5.0,21990
2015.0,1.0,364.0,1.0,0.0,1.0,47343.0,1.0,1.0,2.0,5.0,12590
2009.0,11.0,365.0,1.0,1.0,1.0,29916.0,1.0,2.0,1.0,4.0,42500
2019.0,4.0,55.0,1.0,3.0,1.0,10090.0,1.0,1.0,0.0,2.0,24590
2017.0,4.0,352.0,1.0,3.0,1.0,85566.0,1.0,2.0,1.0,4.0,16980
2008.0,1.0,338.0,1.0,1.0,1.0,119582.0,1.0,2.0,1.0,1.0,16980
2015.0,1.0,92.0,1.0,1.0,1.0,99501.0,1.0,2.0,3.0,5.0,24850
2008.0,1.0,344.0,1.0,1.0,1.0,107924.0,1.0,2.0,3.0,3.0,17980
2005.0,7.0,212.0,1.0,1.0,1.0,74655.0,1.0,2.0,3.0,3.0,14980
2017.0,1.0,367.0,2.0,0.0,1.0,104857.0,1.0,2.0,3.0,5.0,33995
2010.0,4.0,368.0,0.0,0.0,1.0,137906.0,1.0,2.0,3.0,0.0,10997
2018.0,13.0,369.0,1.0,1.0,1.0,20451.0,1.0,1.0,3.0,4.0,33990
2017.0,5.0,370.0,1.0,1.0,3.0,40570.0,1.0,2.0,0.0,5.0,40990
2018.0,7.0,371.0,1.0,3.0,1.0,26715.0,1.0,1.0,3.0,4.0,28990
2010.0,8.0,372.0,2.0,2.0,1.0,136381.0,1.0,2.0,2.0,1.0,8950
2015.0,5.0,342.0,1.0,3.0,1.0,158045.0,1.0,2.0,3.0,6.0,23900
2010.0,6.0,75.0,1.0,3.0,1.0,80218.0,1.0,2.0,3.0,5.0,21995
2006.0,6.0,75.0,1.0,3.0,1.0,16005.0,1.0,2.0,3.0,1.0,26895
2016.0,6.0,75.0,1.0,3.0,1.0,46437.0,1.0,2.0,3.0,2.0,34995
2007.0,6.0,75.0,1.0,3.0,1.0,73341.0,1.0,3.0,3.0,8.0,15995
2006.0,6.0,75.0,1.0,0.0,1.0,90480.0,1.0,1.0,0.0,3.0,21495
2004.0,6.0,75.0,1.0,3.0,1.0,18433.0,1.0,2.0,3.0,10.0,22500
2004.0,6.0,75.0,1.0,3.0,1.0,64694.0,1.0,3.0,3.0,8.0,15995
2013.0,6.0,75.0,1.0,3.0,1.0,47783.0,1.0,2.0,3.0,2.0,29895
1993.0,6.0,75.0,1.0,2.0,1.0,132488.0,1.0,3.0,3.0,5.0,6995
1988.0,6.0,75.0,1.0,3.0,1.0,113893.0,1.0,2.0,3.0,5.0,7995
2004.0,6.0,75.0,1.0,3.0,1.0,51060.0,1.0,3.0,3.0,2.0,18995
2012.0,6.0,75.0,1.0,3.0,1.0,85814.0,1.0,1.0,3.0,4.0,22495
2006.0,6.0,75.0,1.0,0.0,1.0,74203.0,1.0,1.0,0.0,2.0,18995
2017.0,6.0,75.0,1.0,3.0,1.0,19833.0,1.0,1.0,3.0,2.0,27995
2010.0,6.0,75.0,1.0,3.0,1.0,84478.0,1.0,1.0,3.0,4.0,19995
2015.0,4.0,277.0,0.0,1.0,2.0,90937.0,1.0,2.0,3.0,5.0,45990
2017.0,1.0,68.0,3.0,1.0,1.0,1500.0,1.0,2.0,1.0,1.0,130000
2003.0,29.0,373.0,1.0,0.0,2.0,1000000.0,1.0,3.0,0.0,5.0,15000
2002.0,0.0,375.0,2.0,0.0,2.0,110000.0,1.0,2.0,0.0,5.0,45000
2009.0,6.0,287.0,1.0,3.0,1.0,158000.0,1.0,2.0,1.0,3.0,4200
2004.0,8.0,145.0,0.0,2.0,1.0,145546.0,1.0,2.0,2.0,0.0,3995
2007.0,8.0,361.0,0.0,2.0,1.0,180000.0,1.0,2.0,2.0,0.0,5500
2016.0,20.0,376.0,1.0,2.0,1.0,102800.0,1.0,2.0,2.0,0.0,11500
2005.0,5.0,93.0,0.0,2.0,1.0,199573.0,1.0,2.0,2.0,4.0,3850
2013.0,16.0,377.0,1.0,2.0,1.0,92000.0,1.0,3.0,2.0,6.0,8000
1997.0,18.0,63.0,0.0,3.0,1.0,259621.0,1.0,2.0,2.0,0.0,1995
2017.0,6.0,382.0,2.0,0.0,1.0,30030.0,1.0,2.0,0.0,6.0,52000
2006.0,2.0,2.0,4.0,3.0,1.0,165000.0,6.0,2.0,2.0,1.0,500
2012.0,1.0,186.0,0.0,1.0,1.0,230262.0,1.0,2.0,1.0,3.0,10900
2014.0,4.0,383.0,1.0,1.0,1.0,165669.0,1.0,2.0,1.0,5.0,14950
2012.0,4.0,213.0,0.0,1.0,1.0,190829.0,1.0,2.0,3.0,5.0,11800
2017.0,7.0,212.0,0.0,1.0,1.0,153593.0,1.0,2.0,3.0,5.0,18800
2017.0,4.0,82.0,0.0,1.0,1.0,175518.0,1.0,2.0,3.0,2.0,20900
2012.0,4.0,211.0,0.0,4.0,1.0,228441.0,1.0,2.0,3.0,5.0,19900
2018.0,4.0,210.0,0.0,1.0,2.0,101856.0,1.0,2.0,3.0,5.0,38800
2004.0,21.0,209.0,0.0,1.0,1.0,187863.0,1.0,2.0,1.0,5.0,5800
1997.0,8.0,145.0,0.0,2.0,1.0,217757.0,1.0,2.0,2.0,5.0,2995
2013.0,15.0,384.0,2.0,3.0,1.0,154000.0,1.0,2.0,1.0,4.0,7800
2011.0,18.0,106.0,0.0,0.0,1.0,113000.0,5.0,2.0,0.0,5.0,5500
2009.0,1.0,208.0,0.0,2.0,1.0,184308.0,1.0,2.0,2.0,3.0,4400
2017.0,5.0,147.0,1.0,3.0,1.0,23259.0,1.0,2.0,3.0,3.0,34990
2017.0,1.0,387.0,1.0,3.0,1.0,28466.0,1.0,2.0,3.0,2.0,28990
2004.0,13.0,388.0,2.0,0.0,2.0,206810.0,1.0,2.0,3.0,5.0,14995
2020.0,1.0,389.0,2.0,0.0,2.0,13750.0,1.0,2.0,3.0,6.0,72995
2017.0,11.0,390.0,0.0,2.0,1.0,23665.0,1.0,2.0,1.0,3.0,31150
